created_at,text,favorites,retweets,in_reply_to
2019-10-27 19:35:35,"RT @AJEnglish: ""Painting heals ... painting cleans the spirit.""

This man from the Ivory Coast is inspiring many with his artistic skills🖌️…",0,585,
2019-10-26 06:27:32,"RT @innomatijane: I really pray y’all feature this guy on y’all tracks “BIG Artists”, please don’t just tweet him. Call him up and make his…",0,140,
2019-10-25 20:04:00,RT @moflavadj: What an epic album promo! Sesotho se monate!!! I need to get this dude’s music https://t.co/8qq6CF7oR4,0,245,
2019-10-24 14:14:28,"RT @Soccer_Laduma: Which trio will come out on top in the South African capital on Sunday? 

RT - Kaizer Chiefs 
LIKE - Mamelodi Sundowns…",0,256,
2019-10-24 08:41:39,@ECRBreakfast @Lotto_Star But will such payments be made should someone win?,0,0,ECRBreakfast
2019-10-23 13:14:19,RT @NewsDigestSA: #MmusiMaimane the biggest question is how did the high and mighty @EFFSouthAfrica give their revolutionary votes to @Our_…,0,1,
2019-10-22 20:50:38,"RT @KCollenm1: Clearly Percy Tau is not gonna score, can he at least get a yellow card nyana?? So that his name can be written in the Uefa…",0,12,
2019-10-21 09:24:03,@Lotto_Star I sometimes wonder if such payment would be honored should someone match all the number.,0,0,Lotto_Star
2019-10-21 08:49:39,@TnambaneNambane 😂😂😂😂😂 When your challenges are bigger than you.,3,1,TnambaneNambane
2019-10-19 10:30:19,"RT @hashtag2weets: Who is Messi?

Barcelona Legend 👍

Who is Cristiano?

Sporting Legend 😉
Man United Legend 👌
Real Madrid Legend 😎
Juventu…",0,5952,
2019-10-18 11:17:13,RT @khayadlanga: Friday mood 😂🤣🤣🤣 https://t.co/RiF44wzujk,0,476,
2019-10-17 15:30:39,RT @HermaineM: Only future Billionaires should RETWEET this.,0,81257,
2019-10-17 10:21:35,RT @tumisole: Now that we’re back here again! https://t.co/Qelcs2jNdZ,0,226,
2019-10-17 08:34:01,RT @HermaineM: The person reading this will be a billionaire.,0,1975,
2019-10-15 08:25:13,@Lotto_Star Congratulations.........tomorrow I am winning Africa millions.,3,0,Lotto_Star
2019-10-15 08:21:18,RT @CityofJoburgZA: #AttitudeIsEverything Respect your environment so that others may respect you too. 'PICK IT UP'. #Aresebetseng ^PS http…,0,120,
2019-10-13 14:54:40,RT @AdvBarryRoux: You guys need to respect Anele. Who did this? https://t.co/PxxQMVrCPL,0,392,
2019-10-11 22:02:34,RT @23ianstyne: It all started when Khune dressed up as a superhero. https://t.co/K3Vtsa41Gz,0,5,
2019-10-11 06:15:16,@ali_naka Brics.... So Zuma wanted to loot on the international level. https://t.co/r71aHKEIsP,11,0,ali_naka
2019-10-09 10:43:12,RT @RreNkosi: The cost of actually caring. Kanya fought for a legitimate cause that many still don't understand. https://t.co/d87imuBqMs,0,4,
2019-10-09 10:37:21,RT @thabangtladi: 👌🏾 this should be retweeted and shared a gazillion times! #FreeKanyaCekeshe https://t.co/myyNcgvTy4,0,5,
2019-10-05 07:00:34,"RT @BTM_Khalifa: LMFAO  😂😂😂💀

https://t.co/IjPJJq5Its",0,426,
2019-10-01 19:27:08,@KaizerChiefs there is no football here.... Pirates or Sundowns is gonna expose us....,1,0,KaizerChiefs
2019-09-28 20:52:43,"RT @KaY_GiZzL: 😂😂😂😂😂
Piet has had it... https://t.co/bWX3HXaxWf",0,186,
2019-09-28 18:01:24,@KaizerChiefs What is Parker still doing at chiefs....and he is playing everytime,1,0,KaizerChiefs
2019-09-28 13:21:49,@_DaMoss Already...? Not again!!,1,0,_DaMoss
2019-09-25 19:57:27,RT @Jamlude: This is crazy  love 💕💛😂😂😂 https://t.co/a9uG8VBmjf,0,1,
2019-09-25 06:23:27,RT @DjMaphorisa: Abuyile Amakhosi🤗 https://t.co/5gaPqqUXqT,0,1431,
2019-09-24 17:16:50,RT @SirHenryKau: A thousand ways to happiness 😂 https://t.co/zYjhbh5D4i,0,1480,
2019-09-24 15:35:20,@MlebukaS @robertmarawa Amen,0,0,MlebukaS
2019-09-24 14:59:47,@RushNdoda Man of the match...,1,0,RushNdoda
2019-09-24 05:22:26,RT @Complex: Happy #FirstDayofFall 😂 https://t.co/OA5dnObMZ0,0,8362,
2019-09-23 13:46:30,RT @IamShawnNeo: RETWEET to annoy Orlando Pirates fans 😂😂😂😂😂😂😂😂😂 https://t.co/QoHY7QgEvn,0,348,
2019-09-21 19:23:25,@tooquphagmailc2 @IOL And salons...,5,0,tooquphagmailc2
2019-09-18 18:29:09,@Lorenzocairoli Agreed,0,0,Lorenzocairoli
2019-09-18 11:27:40,"RT @MokgaraObakeng: HAPPY PERCY TAU DAY!!!⚫⚪🔵

#UCL 
#ChampionsLeague https://t.co/SOQ6ySGpn6",0,217,
2019-09-16 18:42:39,RT @iamLxndon: South Africa needs to see this!! https://t.co/XqWZt3FB3W,0,14735,
2019-09-15 14:34:52,"RT @Mpendulo_Mzamo: Your voice is anointed, it touches soul, yaz whenever I hear this song, actually see that Bafana trying to kill you and…",0,2,
2019-09-13 08:04:01,"@EFFSouthAfrica @Julius_S_Malema Malema knows no revolution....... the only things he knows is his stomach, he will… https://t.co/SR2HjS5AUc",0,0,mahlantd
2019-09-12 20:31:53,@EFFSouthAfrica @Julius_S_Malema What revolution....? Is it of eating VBS money?,8,0,EFFSouthAfrica
2019-09-11 15:45:00,RT @_DaMoss: Here is a guy who wanted to capture the Guptas 😂😂😂 https://t.co/yllfkCZeBb,0,2,
2019-09-10 13:18:06,@Sentletse Vbs money...,1,0,Sentletse
2019-09-10 13:15:54,Malema is fake..... deep skelem. This guy bankrupted polokwane single handed.,0,0,
2019-09-10 13:01:11,@Radio702 Deep skelem...,1,0,Radio702
2019-09-10 13:00:21,@SizweDhlomo @barrybateman @Julius_S_Malema Deep skelem....,0,0,SizweDhlomo
2019-09-09 11:36:25,"RT @IamLondonKM: Don't ever change who you are. Add value to who you are 🙏🏽
#MondayMotivation https://t.co/225i5BTt1b",0,1023,
2019-09-09 11:32:47,@dailymaverick @PaulivW this is shockering.....,1,0,dailymaverick
2019-09-09 11:29:52,@VusiSambo @OUTASA Kanti!!!!,1,0,VusiSambo
