created_at,text,favorites,retweets,in_reply_to
2019-07-19 03:36:44,@MapsMaponyane No... This is Beyonce and Jay-z after using the faceapp https://t.co/jHerUCjgPO,2,0,MapsMaponyane
2019-07-13 10:31:06,"RT @EFFSouthAfrica: EFF Students Command 3rd National Students Assembly, 13 July 2019 https://t.co/PmJpj426Zq",0,407,
2019-07-04 13:22:02,What if it's a father? https://t.co/RcZVMgwbJQ,0,0,
2019-07-04 13:14:35,@Ntshieng_ Africa belongs to Africans. We had no borders before the whites. So Africans we share Africa it doesn't… https://t.co/C1QR23wwrN,1,0,Ntshieng_
2019-06-30 16:27:35,@missZwanga Hukho shotha muno,0,0,missZwanga
2019-06-30 16:21:54,@eNCA So we have to vote?,0,0,eNCA
2019-06-30 16:18:08,@eNCA I owe over 2k. I ain't gonna pay https://t.co/N5QYcOeMdM,0,0,eNCA
2019-06-25 10:14:05,@LalasMolala @AdvBarryRoux It's cold bra.,0,0,LalasMolala
2019-06-25 07:55:10,"@phillipshoko @AdvBarryRoux Damn, ku rough. The jobs we were promised r just being taken away.",1,0,phillipshoko
2019-06-25 05:19:21,RT @lasrbreath: I wish the President knew how women in labour are treated in Public Hospitals and Clinics 😭😭 https://t.co/3fQXL4DXzu,0,1785,
2019-06-25 05:07:03,@AdvBarryRoux But let's be fair majita. This is way better than retrenching other employees so that the money can c… https://t.co/f9iWD5nxLI,21,1,AdvBarryRoux
2019-06-24 20:30:19,@WealthChiefo I won't comment cause they'll say m naughty https://t.co/ZWV49Q6v0y,1,0,WealthChiefo
2019-06-24 20:11:50,"RT @yankohBoy: I refuse to go anywhere today

We die here😏😏 https://t.co/RN0Rl23UUi",0,4877,
2019-06-24 06:37:43,RT @QuiteYcee: 😖😖😖 https://t.co/L5xwNwEH5j,0,1,
2019-06-23 10:46:41,@jekejomo Can i send u my account number already,0,0,jagojomo
2019-06-23 06:25:17,@Funo_Rali this 1 is for u https://t.co/3m1YGwdfNz,0,0,Funo_Rali
2019-06-22 20:31:10,"@missZwanga Like u said on DM, if i repost u will deny 😂",0,0,missZwanga
2019-06-22 20:17:14,@missZwanga Thanks for the DM but i think the problem is the color of the nail polish https://t.co/yY0JsREWVV,0,0,missZwanga
2019-06-22 13:25:25,So today i followed this parent that was being beaten by her son at the mall (kwagga mall). How as a. Parent u let… https://t.co/PkONzL5TCv,1,0,
2019-06-22 06:53:14,@Thergha1 @ChismeTwite @segalink @PoliceNG Sometimes humans are hard to deal with. In South Africa we tried transpo… https://t.co/kXLg1JfSEs,3,0,Thergha1
2019-06-22 06:44:41,4th industrial revolution. Just a day after #SONA2019 talking about job creation https://t.co/KfvD6zQ4Iv,0,0,
2019-06-21 20:08:14,@Thiboz_Nyambose @MrsKillMonger No that's not true. I've been using that app for over 10 years. It recovered them n… https://t.co/6beMucivvS,0,0,Thiboz_Nyambose
2019-06-21 13:26:17,"@Thiboz_Nyambose @MrsKillMonger https://t.co/g587axjvFj
Download that file and enable deep scan.",1,0,Thiboz_Nyambose
2019-06-21 13:19:35,@RealBlackCoffee @PachaMunich 🌚,0,0,RealBlackCoffee
2019-06-20 21:58:59,"@odwa_v @the_pixelat0r By the time ramaphosa was up, he's term will be over",0,0,odwa_v
2019-06-20 21:10:22,@Funo_Rali Ohoook. Now that we on same page 🤛. We have to understand that many people are still angry inside and ou… https://t.co/o4PZBPcxW2,0,0,Funo_Rali
2019-06-20 21:04:17,@Funo_Rali 😂😂  Wow i give up,0,0,Funo_Rali
2019-06-20 21:01:21,"@Funo_Rali Land redistribution. If yo car is stolen today, n u found it after 30 years being used by someone n the… https://t.co/AxvVknVGxe",0,0,Funo_Rali
2019-06-20 20:48:15,"@Funo_Rali In Japan they own their land, banks and most entities are state owned. Have ownership of something that'… https://t.co/S5lPBnWUrV",0,0,Funo_Rali
2019-06-20 20:34:40,@Funo_Rali So meaning over 70% ppl lost jobs n even if they did have the required skills the company was still not… https://t.co/1nE5KkQl4w,0,0,Funo_Rali
2019-06-20 20:23:24,"@Funo_Rali So what job creation you think will work for us since majority depends on grants n free things, now we t… https://t.co/cZMvCR480Y",0,0,Funo_Rali
2019-06-20 20:20:07,@Funo_Rali We doing morethan we supposed to. The environment we are in now is just a recipe to failure. Not long ag… https://t.co/u1dq9z57Uv,0,0,Funo_Rali
2019-06-20 20:01:11,@Funo_Rali Politics drives economy. And if our leaders keep pushing promises after another that's when crime goes u… https://t.co/TJMP1dd8Rc,0,0,Funo_Rali
2019-06-20 19:35:18,"@Funo_Rali We already over 50% of youth unemployment. The tax is ridiculous, now we on the 4th industrial revolutio… https://t.co/EwoovJ59RJ",1,0,Funo_Rali
2019-06-20 19:20:50,@Funo_Rali Wow u want south africa to fall into this traps while still failing to nationalise a reserve bank or min… https://t.co/LK32s5C9Bu,0,0,Funo_Rali
